,price,livingAreaSqFt,median_zip,zip_rank,avgSchoolRating,pr_sf
6732,311455.0,1485.0,304824.0,7,3.6666666666666665,209.73
6733,308440.0,1426.0,304824.0,7,3.6666666666666665,216.3
6734,282106.0,1119.0,304824.0,7,3.6666666666666665,252.11
6735,409174.0,2894.0,304824.0,7,3.0,141.39
6736,257812.0,1150.0,304824.0,7,3.6666666666666665,224.18
6737,355356.0,1789.0,304824.0,7,3.6666666666666665,198.63
6738,223538.0,1040.0,304824.0,7,3.6666666666666665,214.94
6739,250022.0,1305.0,304824.0,7,3.6666666666666665,191.59
6740,264716.0,1153.0,304824.0,7,3.6666666666666665,229.59
6741,269077.0,2332.0,304824.0,7,3.0,115.38
6742,361258.0,1582.0,304824.0,7,3.6666666666666665,228.36
6743,392739.0,2071.0,304824.0,7,3.0,189.64
6744,232237.0,1136.0,304824.0,7,3.6666666666666665,204.43
6745,272669.0,1576.0,304824.0,7,3.0,173.01
6746,199330.0,1136.0,304824.0,7,3.6666666666666665,175.47
6747,242990.0,1722.0,304824.0,7,3.6666666666666665,141.11
6748,302944.0,1593.0,304824.0,7,3.0,190.17
6749,292952.0,3302.0,304824.0,7,3.0,88.72
6750,227239.0,1136.0,304824.0,7,3.6666666666666665,200.03
6751,316327.0,3302.0,304824.0,7,3.0,95.8
6752,221485.0,955.0,304824.0,7,3.6666666666666665,231.92
6753,245527.0,840.0,304824.0,7,3.6666666666666665,292.29
6754,383389.0,3750.0,304824.0,7,3.0,102.24
6755,288246.0,1647.0,304824.0,7,3.0,175.01
6756,334432.0,1405.0,304824.0,7,3.6666666666666665,238.03
6757,229680.0,1760.0,304824.0,7,3.0,130.5
6758,317388.0,2061.0,304824.0,7,3.0,154.0
6759,277969.0,1024.0,304824.0,7,3.6666666666666665,271.45
6760,256317.0,1487.0,304824.0,7,3.6666666666666665,172.37
6761,252880.0,884.0,304824.0,7,3.6666666666666665,286.06
6762,221915.0,2332.0,304824.0,7,3.0,95.16
6763,292324.0,1875.0,288011.0,5,5.0,155.91
6764,361155.0,4051.0,288011.0,5,5.0,89.15
6765,270135.0,1766.0,288011.0,5,4.333333333333333,152.96
6766,239994.0,1670.0,288011.0,5,5.0,143.71
6767,202010.0,2476.0,288011.0,5,4.333333333333333,81.59
6768,299040.0,1704.0,288011.0,5,5.0,175.49
6769,289771.0,1933.0,288011.0,5,5.0,149.91
6770,620558.0,3732.0,555203.0,28,7.0,166.28
6771,282272.0,1303.0,380126.0,13,3.6666666666666665,216.63
6772,1057578.0,3088.0,820176.0,38,7.0,342.48
6773,1142777.0,3781.0,820176.0,38,7.0,302.24
6774,637125.0,1927.0,820176.0,38,7.0,330.63
6775,1030947.0,2923.0,555203.0,28,7.0,352.7
6776,688144.0,2505.0,555203.0,28,7.0,274.71
6777,412689.0,1785.0,555203.0,28,7.0,231.2
6778,352955.0,2604.0,522450.0,23,4.0,135.54
6779,1334958.0,4182.0,820176.0,38,7.0,319.22
6780,280845.0,1008.0,555203.0,28,7.0,278.62
6781,708040.0,1925.0,555203.0,28,7.0,367.81
6782,691816.0,2540.0,522450.0,23,5.333333333333333,272.37
6783,555179.0,1417.0,522450.0,23,5.333333333333333,391.8
6784,354872.0,600.0,522450.0,23,4.0,591.45
6785,313212.0,1498.0,522450.0,23,4.0,209.09
6786,269257.0,1394.0,522450.0,23,5.333333333333333,193.15
6787,470312.0,1344.0,522450.0,23,5.333333333333333,349.93
6788,528256.0,1603.0,522450.0,23,4.0,329.54
6789,446338.0,1670.0,522450.0,23,4.0,267.27
6790,333659.0,1134.0,522450.0,23,4.0,294.23
6791,724016.0,1967.0,555203.0,28,7.0,368.08
6792,437243.0,1496.0,522450.0,23,4.0,292.27
6793,380866.0,1166.0,820176.0,38,7.0,326.64
6794,471687.0,1056.0,522450.0,23,5.333333333333333,446.67
6795,387704.0,1426.0,820176.0,38,7.0,271.88
6796,211802.0,1255.0,522450.0,23,4.0,168.77
6797,462230.0,1774.0,555203.0,28,7.0,260.56
6798,576254.0,908.0,522450.0,23,4.0,634.64
6799,867777.0,2776.0,820176.0,38,7.0,312.6
6800,559442.0,1835.0,555203.0,28,7.0,304.87
6801,437953.0,1558.0,555203.0,28,7.0,281.1
6802,313978.0,1156.0,522450.0,23,5.333333333333333,271.61
6803,847092.0,2576.0,820176.0,38,7.0,328.84
6804,788704.0,2847.0,522450.0,23,4.0,277.03
6805,662692.0,1743.0,522450.0,23,6.666666666666668,380.2
6806,852448.0,2670.0,820176.0,38,7.0,319.27
6807,881258.0,2775.0,820176.0,38,7.0,317.57
6808,513543.0,1619.0,522450.0,23,5.333333333333333,317.2
6809,493425.0,1236.0,522450.0,23,4.0,399.21
6810,443027.0,1845.0,820176.0,38,7.0,240.12
6811,648905.0,1893.0,555203.0,28,7.0,342.79
6812,494732.0,1140.0,522450.0,23,5.333333333333333,433.98
6813,638458.0,1852.0,522450.0,23,4.0,344.74
6814,892869.0,2702.0,820176.0,38,7.0,330.45
6815,451961.0,960.0,522450.0,23,7.0,470.79
6816,860890.0,3089.0,820176.0,38,7.0,278.7
6817,572796.0,1300.0,522450.0,23,7.0,440.61
6818,445033.0,952.0,522450.0,23,7.0,467.47
6819,478825.0,1958.0,555203.0,28,7.0,244.55
6820,980113.0,2554.0,820176.0,38,7.0,383.76
6821,518629.0,1194.0,522450.0,23,5.333333333333333,434.36
6822,432875.0,850.0,522450.0,23,4.0,509.26
6823,492960.0,1446.0,522450.0,23,5.333333333333333,340.91
6824,485732.0,1330.0,522450.0,23,5.333333333333333,365.21
6825,466905.0,1272.0,522450.0,23,7.0,367.06
6826,522021.0,1668.0,522450.0,23,5.333333333333333,312.96
6827,645557.0,2081.0,555203.0,28,7.0,310.21
6828,431906.0,1530.0,820176.0,38,7.0,282.29
6829,434033.0,1573.0,522450.0,23,5.333333333333333,275.93
6830,425733.0,1756.0,555203.0,28,7.0,242.44
6831,703553.0,1880.0,555203.0,28,7.0,374.23
6832,735323.0,2275.0,522450.0,23,5.333333333333333,323.22
6833,515355.0,1295.0,522450.0,23,6.666666666666668,397.96
6834,448955.0,1674.0,555203.0,28,7.0,268.19
6835,403576.0,1530.0,820176.0,38,7.0,263.78
6836,399503.0,1100.0,522450.0,23,5.333333333333333,363.18
6837,473548.0,1208.0,522450.0,23,5.333333333333333,392.01
6838,538962.0,1501.0,522450.0,23,5.333333333333333,359.07
6839,443715.0,1393.0,522450.0,23,5.333333333333333,318.53
6840,551580.0,1492.0,522450.0,23,6.666666666666668,369.69
6841,822804.0,2808.0,820176.0,38,7.0,293.02
6842,607200.0,1920.0,522450.0,23,4.0,316.25
6843,482120.0,1879.0,555203.0,28,7.0,256.58
6844,455406.0,1208.0,522450.0,23,5.333333333333333,376.99
6845,609367.0,1754.0,522450.0,23,5.333333333333333,347.42
6846,462985.0,1378.0,522450.0,23,5.333333333333333,335.98
6847,617671.0,1338.0,522450.0,23,6.666666666666668,461.64
6848,289583.0,2830.0,522450.0,23,6.666666666666668,102.33
6849,425181.0,1177.0,522450.0,23,5.333333333333333,361.24
6850,760147.0,2596.0,522450.0,23,6.666666666666668,292.81
6851,500207.0,1515.0,522450.0,23,7.0,330.17
6852,468165.0,1793.0,555203.0,28,7.0,261.11
6853,681434.0,2598.0,555203.0,28,7.0,262.29
6854,530472.0,1367.0,522450.0,23,7.0,388.06
6855,369267.0,1506.0,555203.0,28,7.0,245.2
6856,932402.0,2373.0,522450.0,23,6.666666666666668,392.92
6857,583174.0,1500.0,522450.0,23,5.333333333333333,388.78
6858,464475.0,1290.0,522450.0,23,5.333333333333333,360.06
6859,694499.0,2041.0,522450.0,23,6.666666666666668,340.27
6860,431086.0,1398.0,522450.0,23,5.333333333333333,308.36
6861,565082.0,1908.0,555203.0,28,7.0,296.16
6862,404075.0,1227.0,522450.0,23,5.333333333333333,329.32
6863,479650.0,1683.0,555203.0,28,7.0,285.0
6864,569083.0,1372.0,522450.0,23,5.333333333333333,414.78
6865,532179.0,1774.0,522450.0,23,7.0,299.99
6866,577877.0,1901.0,522450.0,23,6.666666666666668,303.99
6867,442970.0,1137.0,522450.0,23,5.333333333333333,389.6
6868,828065.0,2053.0,522450.0,23,7.0,403.34
6869,490268.0,1398.0,522450.0,23,7.0,350.69
6870,517154.0,2150.0,555203.0,28,7.0,240.54
6871,259298.0,1833.0,522450.0,23,5.333333333333333,141.46
6872,481754.0,1383.0,522450.0,23,5.333333333333333,348.34
6873,977187.0,2513.0,522450.0,23,7.0,388.85
6874,607985.0,1988.0,522450.0,23,5.333333333333333,305.83
6875,431975.0,1648.0,555203.0,28,7.0,262.12
6876,355706.0,1800.0,555203.0,28,7.0,197.61
6877,500398.0,1372.0,522450.0,23,5.333333333333333,364.72
6878,654447.0,1665.0,522450.0,23,5.333333333333333,393.06
6879,548250.0,1056.0,522450.0,23,7.0,519.18
6880,485516.0,1124.0,522450.0,23,5.333333333333333,431.95
6881,692968.0,1912.0,522450.0,23,5.333333333333333,362.43
6882,439955.0,1320.0,522450.0,23,5.333333333333333,333.3
6883,455003.0,995.0,522450.0,23,7.0,457.29
6884,423137.0,1648.0,555203.0,28,7.0,256.76
6885,283993.0,1187.0,522450.0,23,5.333333333333333,239.25
6886,529432.0,1962.0,555203.0,28,7.0,269.84
6887,512512.0,1142.0,522450.0,23,5.333333333333333,448.78
6888,558130.0,1529.0,522450.0,23,5.333333333333333,365.03
6889,782774.0,2556.0,555203.0,28,7.0,306.25
6890,409860.0,1051.0,522450.0,23,5.333333333333333,389.97
6891,371142.0,1228.0,522450.0,23,5.333333333333333,302.23
6892,697990.0,1858.0,522450.0,23,6.666666666666668,375.67
6893,476233.0,1520.0,555203.0,28,7.0,313.31
6894,434625.0,1144.0,522450.0,23,5.333333333333333,379.92
6895,618153.0,1696.0,522450.0,23,6.666666666666668,364.48
6896,433652.0,1121.0,522450.0,23,7.0,386.84
6897,420550.0,1857.0,555203.0,28,7.0,226.47
6898,455717.0,1581.0,522450.0,23,5.333333333333333,288.25
6899,805603.0,1936.0,522450.0,23,7.0,416.12
6900,431086.0,1656.0,555203.0,28,7.0,260.32
6901,472569.0,1656.0,555203.0,28,7.0,285.37
6902,767841.0,2498.0,820176.0,38,7.0,307.38
6903,487436.0,1775.0,555203.0,28,7.0,274.61
6904,834437.0,3114.0,555203.0,28,7.0,267.96
6905,615951.0,1779.0,522450.0,23,5.333333333333333,346.23
6906,504512.0,1545.0,522450.0,23,5.333333333333333,326.54
6907,633879.0,1690.0,522450.0,23,6.666666666666668,375.08
6908,536158.0,1598.0,522450.0,23,5.333333333333333,335.52
6909,474089.0,1395.0,522450.0,23,6.666666666666668,339.85
6910,637512.0,2372.0,555203.0,28,7.0,268.77
6911,814353.0,2034.0,555203.0,28,7.0,400.37
6912,763872.0,2018.0,522450.0,23,6.666666666666668,378.53
6913,394740.0,877.0,522450.0,23,4.0,450.1
6914,461002.0,1622.0,522450.0,23,4.0,284.22
6915,139999.0,1023.0,522450.0,23,4.0,136.85
6916,616880.0,1892.0,522450.0,23,6.666666666666668,326.05
6917,691046.0,1771.0,522450.0,23,6.666666666666668,390.2
6918,891343.0,2179.0,522450.0,23,6.666666666666668,409.06
6919,671546.0,2671.0,522450.0,23,6.666666666666668,251.42
6920,739711.0,1796.0,522450.0,23,6.666666666666668,411.87
6921,646476.0,1973.0,522450.0,23,6.666666666666668,327.66
6922,562615.0,2080.0,555203.0,28,7.0,270.49
6923,861914.0,2186.0,522450.0,23,6.666666666666668,394.29
6924,556094.0,2145.0,522450.0,23,5.333333333333333,259.25
6925,593522.0,1392.0,522450.0,23,6.666666666666668,426.38
6926,914022.0,2438.0,522450.0,23,6.666666666666668,374.91
6927,449565.0,1134.0,522450.0,23,5.333333333333333,396.44
6928,837787.0,3172.0,555203.0,28,7.0,264.12
6929,774332.0,3382.0,555203.0,28,7.0,228.96
6930,389449.0,1847.0,555203.0,28,7.0,210.85
6931,585383.0,1522.0,522450.0,23,6.666666666666668,384.61
6932,533443.0,1453.0,555203.0,28,7.0,367.13
6933,596412.0,1980.0,522450.0,23,4.0,301.22
6934,619072.0,1652.0,555203.0,28,7.0,374.74
6935,839759.0,1970.0,522450.0,23,4.0,426.27
6936,956957.0,2537.0,522450.0,23,6.666666666666668,377.2
6937,539330.0,2321.0,555203.0,28,7.0,232.37
6938,338947.0,1799.0,555203.0,28,7.0,188.41
6939,622755.0,2182.0,522450.0,23,4.0,285.41
6940,449799.0,2100.0,555203.0,28,7.0,214.19
6941,838268.0,1985.0,522450.0,23,6.666666666666668,422.3
6942,287697.0,1278.0,522450.0,23,5.333333333333333,225.12
6943,254702.0,1431.0,555203.0,28,7.0,177.99
6944,573477.0,2040.0,522450.0,23,4.0,281.12
6945,575755.0,1712.0,522450.0,23,5.333333333333333,336.31
6946,955007.0,2940.0,522450.0,23,6.666666666666668,324.83
6947,598312.0,1660.0,522450.0,23,5.333333333333333,360.43
6948,743160.0,1740.0,522450.0,23,6.666666666666668,427.1
6949,443972.0,1415.0,555203.0,28,7.0,313.76
6950,373871.0,1431.0,555203.0,28,7.0,261.27
6951,510331.0,1395.0,522450.0,23,4.0,365.83
6952,681989.0,1815.0,522450.0,23,6.666666666666668,375.75
6953,648141.0,1792.0,522450.0,23,6.666666666666668,361.69
6954,453774.0,1672.0,522450.0,23,5.333333333333333,271.4
6955,826410.0,2480.0,555203.0,28,7.0,333.23
6956,647643.0,2322.0,555203.0,28,7.0,278.92
6957,450332.0,1519.0,555203.0,28,7.0,296.47
6958,805568.0,2916.0,555203.0,28,7.0,276.26
6959,566178.0,1699.0,522450.0,23,5.333333333333333,333.24
6960,675655.0,1813.0,555203.0,28,7.0,372.67
6961,419131.0,1342.0,522450.0,23,7.0,312.32
6962,548250.0,1563.0,555203.0,28,7.0,350.77
6963,811345.0,2173.0,522450.0,23,6.666666666666668,373.38
6964,691816.0,2164.0,522450.0,23,5.333333333333333,319.69
6965,681426.0,2257.0,555203.0,28,7.0,301.92
6966,397269.0,1431.0,555203.0,28,7.0,277.62
6967,598847.0,2038.0,555203.0,28,7.0,293.84
6968,664957.0,1699.0,522450.0,23,5.333333333333333,391.38
6969,667550.0,1543.0,522450.0,23,5.333333333333333,432.63
6970,521502.0,1537.0,522450.0,23,4.0,339.3
6971,457709.0,1241.0,522450.0,23,5.333333333333333,368.82
6972,758853.0,1738.0,522450.0,23,6.666666666666668,436.62
6973,329365.0,1236.0,522450.0,23,4.0,266.48
6974,548140.0,1619.0,555203.0,28,7.0,338.57
6975,374324.0,948.0,522450.0,23,5.333333333333333,394.86
6976,591391.0,1786.0,522450.0,23,4.0,331.13
6977,717418.0,1734.0,555203.0,28,7.0,413.74
6978,714113.0,1936.0,522450.0,23,6.666666666666668,368.86
6979,493354.0,1112.0,522450.0,23,4.0,443.66
6980,456242.0,2032.0,522450.0,23,5.333333333333333,224.53
6981,405711.0,1490.0,522450.0,23,4.0,272.29
6982,403378.0,1352.0,522450.0,23,5.333333333333333,298.36
6983,396559.0,1792.0,522450.0,23,4.0,221.29
6984,422120.0,1144.0,522450.0,23,6.666666666666668,368.99
6985,276716.0,1650.0,522450.0,23,5.333333333333333,167.71
6986,665448.0,2100.0,555203.0,28,7.0,316.88
6987,225238.0,968.0,820176.0,38,7.0,232.68
6988,623760.0,2350.0,555203.0,28,7.0,265.43
6989,917881.0,2374.0,555203.0,28,7.0,386.64
6990,434323.0,1752.0,555203.0,28,7.0,247.9
6991,341246.0,1210.0,522450.0,23,4.0,282.02
6992,595212.0,1974.0,555203.0,28,7.0,301.53
6993,720910.0,2556.0,555203.0,28,7.0,282.05
6994,372502.0,1312.0,522450.0,23,5.333333333333333,283.92
6995,464470.0,1591.0,555203.0,28,7.0,291.94
6996,209211.0,1016.0,820176.0,38,7.0,205.92
6997,378145.0,1346.0,522450.0,23,4.0,280.94
6998,545090.0,1557.0,522450.0,23,6.666666666666668,350.09
6999,486518.0,1361.0,522450.0,23,5.333333333333333,357.47
7000,532146.0,1971.0,555203.0,28,7.0,269.99
7001,188964.0,1143.0,522450.0,23,4.0,165.32
7002,580728.0,1797.0,555203.0,28,7.0,323.17
7003,429295.0,2217.0,555203.0,28,7.0,193.64
7004,368427.0,2180.0,451466.0,20,7.666666666666668,169.0
7005,194366.0,2445.0,451466.0,20,7.666666666666668,79.5
7006,543756.0,2894.0,451466.0,20,7.0,187.89
7007,467225.0,2199.0,451466.0,20,8.0,212.47
7008,401107.0,2384.0,451466.0,20,7.666666666666668,168.25
7009,443391.0,2270.0,451466.0,20,7.666666666666668,195.33
7010,323467.0,2600.0,451466.0,20,7.666666666666668,124.41
7011,402037.0,2708.0,451466.0,20,7.666666666666668,148.46
7012,416478.0,2556.0,451466.0,20,7.666666666666668,162.94
7013,384150.0,2196.0,451466.0,20,7.666666666666668,174.93
7014,510650.0,2752.0,451466.0,20,7.0,185.56
7015,409753.0,2707.0,451466.0,20,7.666666666666668,151.37
7016,436376.0,2559.0,451466.0,20,7.666666666666668,170.53
7017,513067.0,3118.0,451466.0,20,7.666666666666668,164.55
7018,403491.0,2445.0,451466.0,20,7.666666666666668,165.03
7019,427501.0,3338.0,451466.0,20,7.0,128.07
7020,482602.0,3267.0,451466.0,20,7.666666666666668,147.72
7021,328866.0,2508.0,451466.0,20,7.666666666666668,131.13
7022,446714.0,3090.0,451466.0,20,7.666666666666668,144.57
7023,494000.0,2575.0,451466.0,20,7.666666666666668,191.84
7024,165172.0,1081.0,451466.0,20,7.0,152.8
7025,619300.0,3458.0,451466.0,20,7.0,179.09
7026,420504.0,3294.0,451466.0,20,7.666666666666668,127.66
7027,339056.0,1916.0,451466.0,20,7.666666666666668,176.96
7028,265019.0,1152.0,451466.0,20,7.0,230.05
7029,288268.0,2000.0,451466.0,20,7.666666666666668,144.13
7030,226037.0,1148.0,451466.0,20,7.0,196.9
7031,453666.0,2112.0,451466.0,20,7.666666666666668,214.8
7032,435121.0,2698.0,451466.0,20,7.666666666666668,161.28
7033,583250.0,3032.0,451466.0,20,7.666666666666668,192.36
7034,619522.0,3025.0,451466.0,20,7.666666666666668,204.8
7035,228076.0,1217.0,451466.0,20,7.0,187.41
7036,602638.0,4244.0,451466.0,20,7.666666666666668,142.0
7037,184269.0,1514.0,451466.0,20,7.0,121.71
7038,238037.0,1217.0,451466.0,20,7.0,195.59
7039,242661.0,1703.0,451466.0,20,7.666666666666668,142.49
7040,581764.0,3391.0,451466.0,20,8.333333333333334,171.56
7041,417900.0,2156.0,451466.0,20,8.333333333333334,193.83
7042,624891.0,3436.0,451466.0,20,7.0,181.87
7043,476977.0,2477.0,451466.0,20,8.333333333333334,192.56
7044,660157.0,3300.0,451466.0,20,8.333333333333334,200.05
7045,335653.0,1990.0,451466.0,20,7.666666666666668,168.67
7046,814379.0,4032.0,451466.0,20,8.0,201.98
7047,387200.0,2537.0,451466.0,20,8.0,152.62
7048,425732.0,3031.0,451466.0,20,7.666666666666668,140.46
7049,635417.0,3386.0,451466.0,20,8.333333333333334,187.66
7050,259900.0,1148.0,451466.0,20,7.0,226.39
7051,575637.0,3696.0,451466.0,20,8.0,155.75
7052,514258.0,3451.0,451466.0,20,8.333333333333334,149.02
7053,280299.0,1274.0,451466.0,20,7.0,220.01
7054,354886.0,2093.0,451466.0,20,7.666666666666668,169.56
7055,242431.0,1848.0,451466.0,20,8.0,131.19
7056,233827.0,1218.0,451466.0,20,7.0,191.98
7057,696277.0,3391.0,451466.0,20,8.333333333333334,205.33
7058,380212.0,2251.0,451466.0,20,7.666666666666668,168.91
7059,502553.0,2741.0,451466.0,20,8.333333333333334,183.35
7060,493387.0,3901.0,451466.0,20,8.333333333333334,126.48
7061,484127.0,3763.0,451466.0,20,8.0,128.65
7062,748470.0,4022.0,451466.0,20,8.333333333333334,186.09
7063,642610.0,3570.0,451466.0,20,7.666666666666668,180.0
7064,493504.0,3068.0,451466.0,20,8.0,160.86
7065,587641.0,3111.0,451466.0,20,7.666666666666668,188.89
7066,558130.0,2811.0,451466.0,20,7.666666666666668,198.55
7067,333917.0,2919.0,451466.0,20,8.333333333333334,114.39
7068,472444.0,3001.0,451466.0,20,7.666666666666668,157.43
7069,441272.0,2541.0,451466.0,20,8.0,173.66
7070,507814.0,2963.0,451466.0,20,7.666666666666668,171.39
7071,642151.0,4009.0,451466.0,20,8.333333333333334,160.18
7072,504159.0,3305.0,451466.0,20,8.0,152.54
7073,540184.0,3096.0,451466.0,20,7.666666666666668,174.48
7074,719743.0,4395.0,451466.0,20,8.333333333333334,163.76
7075,641452.0,3203.0,451466.0,20,7.666666666666668,200.27
7076,401227.0,2129.0,451466.0,20,8.333333333333334,188.46
7077,540526.0,2636.0,451466.0,20,7.666666666666668,205.06
7078,391007.0,3048.0,451466.0,20,8.333333333333334,128.28
7079,580881.0,3156.0,451466.0,20,7.666666666666668,184.06
7080,356538.0,2275.0,451466.0,20,8.333333333333334,156.72
7081,537285.0,2521.0,451466.0,20,7.666666666666668,213.12
7082,603883.0,3266.0,451466.0,20,8.333333333333334,184.9
7083,599304.0,3215.0,451466.0,20,7.666666666666668,186.41
7084,552661.0,3080.0,451466.0,20,7.666666666666668,179.44
7085,233677.0,1987.0,451466.0,20,8.333333333333334,117.6
7086,432714.0,2713.0,451466.0,20,7.666666666666668,159.5
7087,424682.0,2023.0,451466.0,20,8.0,209.93
7088,607166.0,3080.0,451466.0,20,7.666666666666668,197.13
7089,569880.0,3622.0,451466.0,20,8.333333333333334,157.34
7090,433579.0,2397.0,451466.0,20,7.666666666666668,180.88
7091,589529.0,3313.0,451466.0,20,8.333333333333334,177.94
7092,370602.0,1941.0,451466.0,20,7.666666666666668,190.93
7093,547668.0,3163.0,451466.0,20,8.0,173.15
7094,587504.0,3195.0,451466.0,20,7.666666666666668,183.88
7095,674217.0,3644.0,451466.0,20,8.333333333333334,185.02
7096,446060.0,2238.0,451466.0,20,7.666666666666668,199.31
7097,432190.0,2649.0,451466.0,20,8.0,163.15
7098,563576.0,3120.0,451466.0,20,7.666666666666668,180.63
7099,492399.0,2991.0,451466.0,20,8.333333333333334,164.63
7100,821362.0,4156.0,451466.0,20,7.666666666666668,197.63
7101,494217.0,3841.0,451466.0,20,7.666666666666668,128.67
7102,382878.0,2138.0,451466.0,20,7.666666666666668,179.08
7103,451466.0,2244.0,451466.0,20,8.0,201.19
7104,406754.0,2630.0,451466.0,20,7.666666666666668,154.66
7105,522313.0,2700.0,451466.0,20,8.0,193.45
7106,586566.0,3893.0,451466.0,20,7.666666666666668,150.67
7107,531102.0,2244.0,371194.0,11,6.0,236.68
7108,403988.0,2376.0,451466.0,20,8.0,170.03
7109,304627.0,2258.0,371194.0,11,5.333333333333333,134.91
7110,533559.0,2924.0,451466.0,20,7.0,182.48
7111,531769.0,3120.0,451466.0,20,7.666666666666668,170.44
7112,469914.0,2571.0,451466.0,20,8.0,182.77
7113,356623.0,2244.0,371194.0,11,6.0,158.92
7114,484975.0,2933.0,451466.0,20,8.0,165.35
7115,543756.0,2115.0,451466.0,20,6.0,257.1
7116,418056.0,2705.0,451466.0,20,7.666666666666668,154.55
7117,798143.0,4265.0,451466.0,20,8.333333333333334,187.14
7118,558392.0,3290.0,451466.0,20,8.0,169.72
7119,390874.0,1980.0,451466.0,20,8.333333333333334,197.41
7120,410604.0,2360.0,451466.0,20,7.666666666666668,173.98
7121,333409.0,1833.0,451466.0,20,7.666666666666668,181.89
7122,382688.0,1745.0,451466.0,20,6.0,219.31
7123,742570.0,3966.0,451466.0,20,8.0,187.23
7124,337952.0,3003.0,451466.0,20,7.0,112.54
7125,694442.0,3710.0,451466.0,20,8.0,187.18
7126,632249.0,3554.0,451466.0,20,8.0,177.9
7127,628789.0,3643.0,451466.0,20,7.666666666666668,172.6
7128,667768.0,4113.0,451466.0,20,7.666666666666668,162.36
7129,425181.0,2493.0,451466.0,20,7.666666666666668,170.55
7130,641060.0,3756.0,451466.0,20,7.666666666666668,170.68
7131,367181.0,2440.0,451466.0,20,7.666666666666668,150.48
7132,173476.0,1754.0,451466.0,20,7.666666666666668,98.9
7133,602965.0,3519.0,451466.0,20,7.666666666666668,171.35
7134,809669.0,4327.0,451466.0,20,7.666666666666668,187.12
7135,560813.0,3091.0,451466.0,20,7.666666666666668,181.43
7136,243538.0,1979.0,451466.0,20,7.666666666666668,123.06
7137,714947.0,4451.0,451466.0,20,8.333333333333334,160.63
7138,554784.0,3473.0,451466.0,20,7.666666666666668,159.74
7139,677169.0,3323.0,451466.0,20,8.0,203.78
7140,597235.0,3998.0,451466.0,20,7.666666666666668,149.38
7141,396624.0,2644.0,451466.0,20,8.0,150.01
7142,431834.0,2226.0,451466.0,20,6.0,194.0
7143,416670.0,2267.0,451466.0,20,7.666666666666668,183.8
7144,596713.0,3648.0,451466.0,20,7.666666666666668,163.57
7145,603377.0,3600.0,451466.0,20,7.666666666666668,167.6
7146,560916.0,3039.0,451466.0,20,8.333333333333334,184.57
7147,647463.0,3404.0,451466.0,20,7.666666666666668,190.21
7148,641787.0,3731.0,451466.0,20,7.666666666666668,172.01
7149,433975.0,2376.0,451466.0,20,8.0,182.65
7150,621602.0,3439.0,451466.0,20,7.0,180.75
7151,663661.0,3281.0,451466.0,20,8.0,202.27
7152,438399.0,2768.0,451466.0,20,8.0,158.38
7153,453774.0,2584.0,451466.0,20,7.666666666666668,175.61
7154,494305.0,2769.0,451466.0,20,7.666666666666668,178.51
7155,399110.0,2822.0,451466.0,20,8.333333333333334,141.43
7156,366816.0,1744.0,371194.0,11,6.0,210.33
7157,418650.0,2825.0,451466.0,20,7.666666666666668,148.19
7158,407584.0,2742.0,451466.0,20,7.666666666666668,148.64
7159,372757.0,2472.0,451466.0,20,8.0,150.79
7160,610888.0,3996.0,451466.0,20,7.0,152.87
7161,576441.0,3547.0,451466.0,20,7.666666666666668,162.52
7162,244681.0,2261.0,451466.0,20,7.666666666666668,108.22
7163,655777.0,3311.0,451466.0,20,7.666666666666668,198.06
7164,433870.0,2433.0,451466.0,20,8.0,178.33
7165,322059.0,2906.0,451466.0,20,7.666666666666668,110.83
7166,394729.0,1824.0,371194.0,11,6.0,216.41
7167,387815.0,2827.0,451466.0,20,7.666666666666668,137.18
7168,611427.0,2876.0,451466.0,20,8.0,212.6
7169,446597.0,2823.0,451466.0,20,7.666666666666668,158.2
7170,423137.0,1821.0,371194.0,11,6.0,232.37
7171,540088.0,3361.0,451466.0,20,8.0,160.69
7172,217655.0,2224.0,451466.0,20,7.666666666666668,97.87
7173,488670.0,2776.0,451466.0,20,8.0,176.03
7174,444337.0,3120.0,451466.0,20,7.0,142.42
7175,539883.0,3089.0,451466.0,20,7.666666666666668,174.78
7176,661216.0,3543.0,451466.0,20,7.666666666666668,186.63
7177,483973.0,2693.0,451466.0,20,7.666666666666668,179.72
7178,327742.0,1631.0,371194.0,11,6.0,200.95
7179,493425.0,2458.0,451466.0,20,8.333333333333334,200.74
7180,319603.0,1646.0,451466.0,20,7.666666666666668,194.17
7181,364991.0,1510.0,371194.0,11,6.0,241.72
7182,432993.0,2568.0,451466.0,20,8.0,168.61
7183,421062.0,2724.0,451466.0,20,8.0,154.57
7184,391192.0,1896.0,451466.0,20,6.0,206.32
7185,513502.0,2860.0,451466.0,20,8.0,179.55
7186,410543.0,1908.0,451466.0,20,8.333333333333334,215.17
7187,388467.0,2503.0,451466.0,20,7.666666666666668,155.2
7188,257384.0,2339.0,451466.0,20,7.666666666666668,110.04
7189,650561.0,3371.0,451466.0,20,8.0,192.99
7190,401216.0,2221.0,451466.0,20,8.0,180.65
7191,476977.0,2707.0,451466.0,20,7.666666666666668,176.2
7192,467273.0,2887.0,451466.0,20,8.0,161.85
7193,534833.0,3477.0,451466.0,20,8.0,153.82
7194,264217.0,1933.0,451466.0,20,7.666666666666668,136.69
